Battle,Turn,Player_HP,Agent_HP
1014,21,1,3
1014,22,1,3
1014,23,1,-13
1015,1,62,65
1015,2,50,45
1015,3,40,33
1015,4,35,33
1015,5,20,23
1015,6,20,23
1015,7,18,23
1015,8,15,23
1015,9,19,23
1015,10,29,33
1015,11,17,23
1015,12,6,10
1015,13,1,10
1015,14,-1,10
1016,1,64,71
1016,2,59,51
1016,3,49,41
1016,4,34,33
1016,5,23,21
1016,6,11,7
1016,7,11,-8
1017,1,65,72
1017,2,51,60
1017,3,36,46
1017,4,36,42
1017,5,23,38
1017,6,25,38
1017,7,20,26
1017,8,6,11
1017,9,6,0
1018,1,62,64
1018,2,47,52
1018,3,32,37
1018,4,38,37
1018,5,33,25
1018,6,20,10
1018,7,15,10
1018,8,15,-4
1019,1,65,55
1019,2,65,50
1019,3,59,25
1019,4,51,13
1019,5,41,3
1019,6,41,-13
1020,1,61,61
1020,2,49,36
1020,3,49,36
1020,4,49,40
1020,5,49,37
1020,6,46,23
1020,7,34,14
1020,8,34,11
1020,9,34,-4
1021,1,72,50
1021,2,57,38
1021,3,52,18
1021,4,39,8
1021,5,43,8
1021,6,43,8
1021,7,43,-3
1022,1,75,74
1022,2,63,74
1022,3,48,59
1022,4,23,49
1022,5,23,44
1022,6,23,39
1022,7,23,41
1022,8,11,37
1022,9,-1,27
1023,1,61,75
1023,2,51,64
1023,3,39,56
1023,4,39,54
1023,5,39,53
1023,6,39,53
1023,7,39,57
1023,8,39,55
1023,9,39,55
1023,10,39,53
1023,11,39,49
1023,12,27,37
1023,13,12,22
1023,14,7,22
1023,15,8,22
1023,16,-2,22
1024,1,60,50
1024,2,40,38
1024,3,40,39
1024,4,40,29
1024,5,20,19
1024,6,0,11
1025,1,62,69
1025,2,49,44
1025,3,43,24
1025,4,23,8
1025,5,23,-6
1026,1,70,70
1026,2,57,50
1026,3,47,25
1026,4,43,11
1026,5,43,-2
1027,1,70,60
1027,2,65,46
1027,3,67,46
1027,4,67,46
1027,5,52,30
1027,6,37,19
1027,7,33,13
1027,8,22,1
1027,9,22,-9
1028,1,62,59
1028,2,72,69
1028,3,60,57
1028,4,60,57
1028,5,50,49
1028,6,36,43
1028,7,31,39
1028,8,31,34
1028,9,41,44
1028,10,31,34
1028,11,16,24
1028,12,5,14
1028,13,10,14
1028,14,6,14
1028,15,6,-1
1029,1,60,67
1029,2,50,54
1029,3,44,40
1029,4,32,29
1029,5,32,29
1029,6,17,9
1029,7,7,9
1029,8,7,-3
1030,1,63,63
1030,2,51,48
1030,3,45,32
1030,4,49,32
1030,5,34,19
1030,6,32,3
1030,7,32,-5
1031,1,60,65
1031,2,49,54
1031,3,37,39
1031,4,37,43
1031,5,32,39
1031,6,21,19
1031,7,21,14
1031,8,23,14
1031,9,21,14
1031,10,25,14
1031,11,10,1
1031,12,6,1
1031,13,3,1
1031,14,-2,1
1032,1,65,65
1032,2,65,63
1032,3,55,52
1032,4,43,37
1032,5,30,17
1032,6,19,9
1032,7,19,-6
1033,1,75,73
1033,2,60,65
1033,3,50,60
1033,4,35,50
1033,5,23,37
1033,6,33,47
1033,7,19,37
1033,8,19,41
1033,9,19,31
1033,10,4,11
1033,11,2,11
1033,12,0,11
1034,1,62,59
1034,2,47,46
1034,3,36,33
1034,4,24,8
1034,5,22,8
1034,6,22,0
1035,1,71,65
1035,2,61,53
1035,3,46,33
1035,4,34,20
1035,5,26,11
1035,6,26,-2
1036,1,60,62
1036,2,48,50
1036,3,35,38
1036,4,31,24
1036,5,17,14
1036,6,27,24
1036,7,16,16
1036,8,26,26
1036,9,26,21
1036,10,11,8
1036,11,11,-3
1037,1,71,50
1037,2,61,35
1037,3,47,22
1037,4,32,12
1037,5,32,0
1038,1,60,63
1038,2,45,51
1038,3,35,35
1038,4,31,21
1038,5,20,17
1038,6,8,1
1038,7,8,-3
1039,1,63,65
1039,2,49,53
1039,3,34,44
1039,4,22,33
1039,5,22,33
1039,6,28,33
1039,7,26,33
1039,8,10,18
1039,9,10,26
1039,10,0,11
1040,1,64,71
1040,2,51,60
1040,3,38,46
1040,4,28,30
1040,5,24,15
1040,6,23,15
1040,7,20,15
1040,8,16,15
1040,9,6,3
1040,10,6,-7
1041,1,61,60
1041,2,48,51
1041,3,36,36
1041,4,21,24
1041,5,18,24
1041,6,13,13
1041,7,8,13
1041,8,-2,13
1042,1,71,65
1042,2,60,59
1042,3,55,47
1042,4,45,32
1042,5,45,32
1042,6,31,18
1042,7,30,18
1042,8,19,8
1042,9,18,8
1042,10,16,8
1042,11,13,8
1042,12,1,6
1042,13,-10,1
1043,1,64,63
1043,2,48,49
1043,3,33,34
1043,4,18,22
1043,5,15,22
1043,6,2,7
1043,7,10,7
1043,8,10,-8
1044,1,65,71
1044,2,50,58
1044,3,46,52
1044,4,40,32
1044,5,26,12
1044,6,13,8
1044,7,10,8
1044,8,9,8
1044,9,8,8
1044,10,4,8
1044,11,4,8
1044,12,4,-1
1045,1,62,63
1045,2,50,52
1045,3,48,40
1045,4,33,25
1045,5,19,13
1045,6,19,-2
1046,1,60,75
1046,2,50,63
1046,3,41,52
1046,4,32,42
1046,5,32,42
1046,6,17,22
1046,7,24,22
1046,8,22,22
1046,9,12,22
1046,10,22,32
1046,11,14,26
1046,12,12,26
1046,13,-3,24
1047,1,62,60
1047,2,49,50
1047,3,36,38
1047,4,24,23
1047,5,24,23
1047,6,21,23
1047,7,17,23
1047,8,15,23
1047,9,9,23
1047,10,-11,9
1048,1,73,69
1048,2,61,69
1048,3,48,54
1048,4,48,48
1048,5,48,48
1048,6,23,42
1048,7,20,42
1048,8,22,42
1048,9,12,42
1048,10,12,42
1048,11,18,42
1048,12,12,42
1048,13,16,42
1048,14,11,40
1048,15,-4,31
1049,1,64,62
1049,2,54,42
1049,3,41,34
1049,4,28,24
1049,5,17,11
1049,6,7,2
1049,7,9,2
1049,8,8,2
1049,9,6,2
1049,10,6,-13
1050,1,60,62
1050,2,56,62
1050,3,45,51
1050,4,32,41
1050,5,16,29
1050,6,16,29
1050,7,15,29
1050,8,5,29
1050,9,-11,14
1051,1,65,55
1051,2,50,45
1051,3,40,35
1051,4,32,25
1051,5,32,22
1051,6,19,10
1051,7,15,10
1051,8,13,10
1051,9,13,0
1052,1,64,59
1052,2,58,47
1052,3,45,44
1052,4,33,36
1052,5,33,42
1052,6,23,29
1052,7,23,19
1052,8,8,7
1052,9,8,-1
1053,1,61,63
1053,2,50,48
1053,3,44,48
1053,4,44,45
1053,5,32,37
1053,6,28,25
1053,7,13,11
1053,8,3,11
1053,9,0,11
1054,1,61,55
1054,2,49,42
1054,3,40,26
1054,4,37,11
1054,5,37,-9
1055,1,63,59
1055,2,43,48
1055,3,30,33
1055,4,10,27
1055,5,10,27
1055,6,5,27
1055,7,0,27
1056,1,70,63
1056,2,60,53
1056,3,56,47
1056,4,56,47
1056,5,41,31
1056,6,32,11
1056,7,32,-2
1057,1,72,69
1057,2,69,69
1057,3,69,64
1057,4,59,48
1057,5,47,40
1057,6,27,24
1057,7,12,13
1057,8,11,13
1057,9,9,13
1057,10,9,-2
1058,1,61,63
1058,2,56,59
1058,3,54,59
1058,4,54,64
1058,5,50,44
1058,6,38,29
1058,7,23,14
1058,8,13,6
1058,9,13,-19
1059,1,62,63
1059,2,60,55
1059,3,48,35
1059,4,37,24
1059,5,45,24
1059,6,52,24
1059,7,50,9
1059,8,50,-6
1060,1,64,67
1060,2,54,63
1060,3,44,53
1060,4,32,41
1060,5,21,27
1060,6,19,27
1060,7,16,27
1060,8,5,12
1060,9,5,12
1060,10,2,12
1060,11,10,12
1060,12,5,12
1060,13,5,-3
1061,1,65,62
1061,2,65,59
1061,3,59,46
1061,4,44,33
1061,5,44,32
1061,6,29,20
1061,7,17,12
1061,8,17,-4
1062,1,62,69
1062,2,64,69
1062,3,56,59
1062,4,45,49
1062,5,29,37
1062,6,9,27
1062,7,4,27
1062,8,-4,12
1063,1,65,72
1063,2,49,68
1063,3,41,55
1063,4,31,55
1063,5,15,42
1063,6,10,22
1063,7,16,22
1063,8,11,22
1063,9,17,22
1063,10,17,-3
1064,1,62,63
1064,2,42,49
1064,3,22,39
1064,4,19,39
1064,5,9,39
1064,6,1,26
1064,7,-2,14
1065,1,61,63
1065,2,52,51
1065,3,52,58
1065,4,40,43
1065,5,20,33
1065,6,30,43
1065,7,15,32
1065,8,11,22
1065,9,1,22
1065,10,5,22
1065,11,5,22
1065,12,9,22
1065,13,7,22
1065,14,11,22
1065,15,9,22
1065,16,9,22
1065,17,5,14
1065,18,-5,4
1066,1,65,60
1066,2,65,55
1066,3,61,43
1066,4,58,33
1066,5,46,23
1066,6,33,8
1066,7,33,-4
1067,1,75,75
1067,2,65,55
1067,3,54,49
1067,4,49,38
1067,5,49,37
1067,6,49,43
1067,7,49,42
1067,8,49,48
1067,9,49,38
1067,10,59,48
1067,11,55,48
1067,12,53,48
1067,13,49,36
1067,14,49,36
1067,15,49,31
1067,16,49,29
1067,17,34,14
1067,18,34,-1
1068,1,65,75
1068,2,65,73
1068,3,65,70
1068,4,65,68
1068,5,56,54
1068,6,41,48
1068,7,29,38
1068,8,9,24
1068,9,3,10
1068,10,5,10
1068,11,-5,10
1069,1,62,65
1069,2,53,55
1069,3,33,40
1069,4,27,25
1069,5,18,15
1069,6,5,3
1069,7,5,-10
1070,1,62,69
1070,2,52,63
1070,3,27,51
1070,4,28,51
1070,5,16,36
1070,6,24,36
1070,7,18,36
1070,8,25,36
1070,9,25,34
1070,10,29,34
1070,11,17,29
1070,12,6,26
1070,13,-5,11
1071,1,65,67
1071,2,55,54
1071,3,55,51
1071,4,55,49
1071,5,43,35
1071,6,53,45
1071,7,40,25
1071,8,28,12
1071,9,28,-3
1072,1,64,63
1072,2,64,63
1072,3,54,52
1072,4,54,59
1072,5,48,47
1072,6,48,47
1072,7,48,45
1072,8,48,45
1072,9,48,43
1072,10,48,41
1072,11,49,41
1072,12,49,36
1072,13,35,24
1072,14,35,22
1072,15,22,7
1072,16,30,7
1072,17,30,-3
1073,1,63,69
1073,2,55,56
1073,3,44,41
1073,4,44,36
1073,5,44,31
1073,6,44,27
1073,7,44,22
1073,8,44,20
1073,9,39,10
1073,10,39,-3
1074,1,61,64
1074,2,51,61
1074,3,36,58
1074,4,25,47
1074,5,13,34
1074,6,19,34
1074,7,8,30
1074,8,4,30
1074,9,3,30
1074,10,-12,24
1075,1,64,64
1075,2,50,58
1075,3,50,58
1075,4,36,43
1075,5,34,43
1075,6,24,35
1075,7,32,35
1075,8,16,23
1075,9,10,15
1075,10,10,15
1075,11,10,15
1075,12,8,15
1075,13,9,15
1075,14,15,15
1075,15,9,3
1075,16,9,-7
1076,1,63,69
1076,2,48,59
1076,3,34,47
1076,4,19,33
1076,5,6,21
1076,6,4,21
1076,7,-1,21
1077,1,65,73
1077,2,59,59
1077,3,44,48
1077,4,40,35
1077,5,24,24
1077,6,24,-1
1078,1,63,63
1078,2,50,59
1078,3,38,45
1078,4,18,31
1078,5,22,31
1078,6,32,41
1078,7,21,29
1078,8,23,29
1078,9,27,29
1078,10,14,21
1078,11,1,16
1078,12,-12,8
1079,1,63,67
1079,2,57,51
1079,3,48,39
1079,4,37,31
1079,5,27,11
1079,6,27,11
1079,7,27,-2
1080,1,60,66
1080,2,35,56
1080,3,23,42
1080,4,9,36
1080,5,19,46
1080,6,4,35
1080,7,8,35
1080,8,8,32
1080,9,14,32
1080,10,12,32
1080,11,-13,22
1081,1,63,75
1081,2,52,60
1081,3,48,50
1081,4,35,36
1081,5,25,16
1081,6,23,16
1081,7,14,3
1081,8,4,3
1081,9,-1,3
1082,1,69,69
1082,2,58,59
1082,3,56,44
1082,4,45,31
1082,5,43,16
1082,6,43,15
1082,7,30,5
1082,8,20,1
1082,9,20,-9
1083,1,60,60
1083,2,45,44
1083,3,30,39
1083,4,17,24
1083,5,12,12
1083,6,12,0
1084,1,61,67
1084,2,53,54
1084,3,43,44
1084,4,32,32
1084,5,17,17
1084,6,15,17
1084,7,20,17
1084,8,0,4
1085,1,60,67
1085,2,64,67
1085,3,61,67
1085,4,47,55
1085,5,51,55
1085,6,46,41
1085,7,26,33
1085,8,13,18
1085,9,3,4
1085,10,0,4
1086,1,65,66
1086,2,51,52
1086,3,39,37
1086,4,23,12
1086,5,15,1
1086,6,21,1
1086,7,27,1
1086,8,27,-7
1087,1,63,65
1087,2,50,63
1087,3,40,43
1087,4,29,30
1087,5,16,20
1087,6,1,20
1087,7,-1,20
1088,1,60,60
1088,2,48,48
1088,3,43,23
1088,4,38,9
1088,5,38,-6
1089,1,75,75
1089,2,62,67
1089,3,51,55
1089,4,40,52
1089,5,26,42
1089,6,14,34
1089,7,-11,19
1090,1,63,62
1090,2,59,51
1090,3,49,41
1090,4,37,29
1090,5,35,14
1090,6,25,3
1090,7,15,3
1090,8,5,3
1090,9,5,3
1090,10,3,3
1090,11,3,3
1090,12,3,-17
1091,1,64,59
1091,2,49,45
1091,3,43,37
1091,4,33,25
1091,5,21,19
1091,6,16,19
1091,7,11,19
1091,8,-1,9
1092,1,73,67
1092,2,70,52
1092,3,50,41
1092,4,34,39
1092,5,39,39
1092,6,28,28
1092,7,28,33
1092,8,18,19
1092,9,18,19
1092,10,18,-6
1093,1,75,74
1093,2,55,59
1093,3,55,59
1093,4,49,49
1093,5,49,49
1093,6,29,37
1093,7,18,35
1093,8,18,35
1093,9,7,30
1093,10,17,40
1093,11,16,40
1093,12,13,40
1093,13,15,40
1093,14,17,40
1093,15,2,27
1093,16,1,27
1093,17,6,27
1093,18,5,27
1093,19,1,27
1093,20,-4,17
1094,1,60,64
1094,2,45,52
1094,3,45,49
1094,4,33,41
1094,5,13,35
1094,6,20,35
1094,7,17,35
1094,8,12,35
1094,9,10,35
1094,10,8,35
1094,11,10,35
1094,12,-5,35
1095,1,70,64
1095,2,50,60
1095,3,35,52
1095,4,20,48
1095,5,18,48
1095,6,16,48
1095,7,26,58
1095,8,24,42
1095,9,20,42
1095,10,28,42
1095,11,25,42
1095,12,35,52
1095,13,21,40
1095,14,8,26
1095,15,-3,13
1096,1,75,72
1096,2,63,66
1096,3,48,58
1096,4,33,55
1096,5,43,65
1096,6,42,65
1096,7,31,59
1096,8,16,47
1096,9,11,47
1096,10,-4,47
1097,1,65,60
1097,2,50,56
1097,3,42,48
1097,4,26,33
1097,5,14,19
1097,6,1,13
1097,7,-4,13
1098,1,65,55
1098,2,61,40
1098,3,41,29
1098,4,29,15
1098,5,18,3
1098,6,18,-5
1099,1,65,63
1099,2,50,55
1099,3,35,40
1099,4,23,15
1099,5,27,15
1099,6,16,9
1099,7,26,19
1099,8,14,4
1099,9,4,4
1099,10,-6,4
1100,1,62,63
1100,2,42,59
1100,3,29,45
1100,4,29,42
1100,5,14,38
1100,6,14,38
1100,7,-2,25
1101,1,64,71
1101,2,39,61
1101,3,27,47
1101,4,17,35
1101,5,12,27
1101,6,-2,15
1102,1,64,67
1102,2,54,67
1102,3,43,52
1102,4,39,40
1102,5,27,15
1102,6,2,3
1102,7,2,-10
1103,1,60,65
1103,2,51,60
1103,3,41,49
1103,4,33,40
1103,5,23,28
1103,6,25,28
1103,7,15,28
1103,8,21,28
1103,9,26,28
1103,10,18,16
1103,11,17,16
1103,12,21,16
1103,13,15,16
1103,14,-10,4
1104,1,60,70
1104,2,55,70
1104,3,46,60
1104,4,46,57
1104,5,31,51
1104,6,19,36
1104,7,29,46
1104,8,29,44
1104,9,39,54
1104,10,39,49
1104,11,30,43
1104,12,30,43
1104,13,40,53
1104,14,40,51
1104,15,40,50
1104,16,36,34
1104,17,34,26
1104,18,9,14
1104,19,4,14
1104,20,-8,2
1105,1,60,61
1105,2,45,46
1105,3,31,35
1105,4,29,20
1105,5,25,8
1105,6,25,-4
1106,1,64,62
1106,2,44,47
1106,3,31,39
1106,4,18,23
1106,5,16,9
1106,6,17,9
1106,7,15,9
1106,8,16,9
1106,9,16,-1
1107,1,65,63
1107,2,69,63
1107,3,65,59
1107,4,61,44
1107,5,51,31
1107,6,46,31
1107,7,42,6
1107,8,42,11
1107,9,38,11
1107,10,38,-5
1108,1,63,75
1108,2,58,64
1108,3,38,60
1108,4,27,46
1108,5,22,31
1108,6,32,41
1108,7,24,33
1108,8,13,19
1108,9,0,13
1109,1,60,65
1109,2,45,62
1109,3,42,49
1109,4,30,45
1109,5,30,46
1109,6,30,45
1109,7,30,49
1109,8,30,48
1109,9,27,33
1109,10,27,30
1109,11,27,28
1109,12,17,16
1109,13,21,16
1109,14,19,16
1109,15,10,2
1109,16,14,2
1109,17,14,-10
1110,1,64,59
1110,2,55,34
1110,3,30,18
1110,4,16,8
1110,5,1,8
1110,6,6,8
1110,7,10,8
1110,8,14,8
1110,9,12,8
1110,10,17,8
1110,11,17,-12
1111,1,75,75
1111,2,62,61
1111,3,53,47
1111,4,33,32
1111,5,21,20
1111,6,25,20
1111,7,13,6
1111,8,8,6
1111,9,13,6
1111,10,13,-4
1112,1,65,60
1112,2,50,50
1112,3,46,37
1112,4,36,22
1112,5,26,13
1112,6,26,-3
1113,1,62,61
1113,2,54,46
1113,3,52,31
1113,4,37,22
1113,5,22,12
1113,6,23,12
1113,7,23,0
1114,1,60,59
1114,2,60,61
1114,3,44,57
1114,4,39,49
1114,5,27,34
1114,6,24,24
1114,7,21,4
1114,8,21,-6
1115,1,65,60
1115,2,62,52
1115,3,57,40
1115,4,49,28
1115,5,44,12
1115,6,44,-1
1116,1,65,64
1116,2,65,61
1116,3,61,48
1116,4,53,40
1116,5,47,30
1116,6,42,18
1116,7,32,2
1116,8,32,-12
1117,1,60,65
1117,2,48,50
1117,3,42,39
1117,4,22,26
1117,5,19,26
1117,6,-6,16
1118,1,61,65
1118,2,46,54
1118,3,41,39
1118,4,28,27
1118,5,38,37
1118,6,23,23
1118,7,33,33
1118,8,25,17
1118,9,23,17
1118,10,21,17
1118,11,5,12
1118,12,-7,4
1119,1,60,75
1119,2,60,74
1119,3,35,61
1119,4,20,52
1119,5,24,52
1119,6,28,52
1119,7,8,41
1119,8,14,41
1119,9,15,41
1119,10,15,41
1119,11,10,41
1119,12,5,41
1119,13,-10,41
1120,1,75,70
1120,2,50,59
1120,3,50,55
1120,4,50,59
1120,5,50,57
1120,6,50,47
1120,7,39,37
1120,8,39,37
1120,9,33,27
1120,10,27,13
1120,11,27,-3
1121,1,75,73
1121,2,71,58
1121,3,55,49
1121,4,47,35
1121,5,39,20
1121,6,27,12
1121,7,24,10
1121,8,30,10
1121,9,30,-6
1122,1,61,75
1122,2,61,75
1122,3,59,69
1122,4,59,69
1122,5,49,49
1122,6,49,47
1122,7,29,32
1122,8,29,38
1122,9,29,38
1122,10,29,38
1122,11,29,36
1122,12,29,36
1122,13,26,21
1122,14,14,9
1122,15,5,3
1122,16,5,-11
1123,1,64,65
1123,2,66,65
1123,3,62,45
1123,4,56,37
1123,5,51,27
1123,6,51,24
1123,7,38,12
1123,8,27,2
1123,9,27,-10
1124,1,75,75
1124,2,50,67
1124,3,50,69
1124,4,50,65
1124,5,50,60
1124,6,50,60
1124,7,50,55
1124,8,41,39
1124,9,31,28
1124,10,23,15
1124,11,25,15
1124,12,29,15
1124,13,33,15
1124,14,18,3
1124,15,18,-8
1125,1,65,55
1125,2,57,45
1125,3,45,39
1125,4,30,19
1125,5,10,9
1125,6,14,9
1125,7,14,-2
1126,1,65,64
1126,2,55,51
1126,3,59,51
1126,4,44,37
1126,5,36,26
1126,6,20,22
1126,7,20,16
1126,8,21,16
1126,9,6,5
1126,10,6,-9
1127,1,65,67
1127,2,71,67
1127,3,58,52
1127,4,58,42
1127,5,54,32
1127,6,51,12
1127,7,51,0
1128,1,73,66
1128,2,61,54
1128,3,47,45
1128,4,35,35
1128,5,35,35
1128,6,29,10
1128,7,29,-15
1129,1,64,69
1129,2,65,69
1129,3,57,57
1129,4,45,37
1129,5,34,27
1129,6,22,19
1129,7,12,19
1129,8,22,29
1129,9,20,29
1129,10,14,19
1129,11,4,6
1129,12,4,-2
1130,1,61,73
1130,2,45,63
1130,3,45,61
1130,4,45,61
1130,5,25,46
1130,6,35,56
1130,7,35,54
1130,8,35,51
1130,9,30,46
1130,10,30,40
1130,11,30,39
1130,12,18,23
1130,13,28,33
1130,14,3,22
1130,15,3,26
1130,16,-2,15
1131,1,63,61
1131,2,58,50
1131,3,42,42
1131,4,42,42
1131,5,32,30
1131,6,26,28
1131,7,26,28
1131,8,6,8
1131,9,8,8
1131,10,6,8
1131,11,6,8
1131,12,1,8
1131,13,1,-6
1132,1,62,71
1132,2,50,60
1132,3,38,46
1132,4,24,21
1132,5,24,21
1132,6,12,9
1132,7,12,-6
1133,1,75,75
1133,2,62,63
1133,3,51,55
1133,4,51,63
1133,5,37,51
1133,6,32,41
1133,7,18,33
1133,8,15,20
1133,9,12,12
1133,10,10,12
1133,11,-4,4
1134,1,69,62
1134,2,53,58
1134,3,43,38
1134,4,33,26
1134,5,29,18
1134,6,29,14
1134,7,29,12
1134,8,25,1
1134,9,29,1
1134,10,29,-7
1135,1,61,71
1135,2,51,67
1135,3,26,53
1135,4,6,44
1135,5,-3,32
1136,1,63,59
1136,2,55,48
1136,3,40,44
1136,4,40,48
1136,5,35,48
1136,6,22,42
1136,7,22,46
1136,8,29,46
1136,9,14,35
1136,10,16,35
1136,11,13,25
1136,12,23,35
1136,13,18,25
1136,14,14,25
1136,15,-1,13
1137,1,75,75
1137,2,73,65
1137,3,69,65
1137,4,49,55
1137,5,29,46
1137,6,13,34
1137,7,13,34
1137,8,14,34
1137,9,-2,22
1138,1,65,65
1138,2,54,52
1138,3,58,52
1138,4,46,42
1138,5,46,46
1138,6,40,34
1138,7,25,14
1138,8,20,14
1138,9,18,14
1138,10,15,8
1138,11,15,8
1138,12,19,8
1138,13,9,8
1138,14,10,8
1138,15,10,-12
1139,1,63,66
1139,2,52,52
1139,3,37,48
1139,4,32,48
1139,5,32,44
1139,6,20,29
1139,7,8,23
1139,8,3,23
1139,9,-9,8
1140,1,61,55
1140,2,58,55
1140,3,68,65
1140,4,57,54
1140,5,43,42
1140,6,40,31
1140,7,26,6
1140,8,30,6
1140,9,30,-9
1141,1,65,65
1141,2,53,50
1141,3,33,44
1141,4,30,36
1141,5,21,26
1141,6,18,26
1141,7,17,26
1141,8,3,15
1141,9,0,15
1142,1,71,64
1142,2,60,50
1142,3,55,50
1142,4,39,34
1142,5,28,23
1142,6,24,23
1142,7,11,3
1142,8,11,3
1142,9,9,3
1142,10,9,-5
1143,1,75,75
1143,2,60,60
1143,3,54,48
1143,4,46,34
1143,5,42,22
1143,6,52,32
1143,7,46,16
1143,8,36,3
1143,9,36,-3
1144,1,63,55
1144,2,63,52
1144,3,63,48
1144,4,63,42
1144,5,59,32
1144,6,51,17
1144,7,48,3
1144,8,48,-9
1145,1,71,62
1145,2,59,47
1145,3,50,37
1145,4,45,23
1145,5,34,8
1145,6,34,-3
1146,1,64,63
1146,2,55,49
1146,3,49,37
1146,4,24,27
1146,5,32,27
1146,6,22,14
1146,7,24,14
1146,8,19,14
1146,9,23,14
1146,10,18,14
1146,11,8,14
1146,12,6,14
1146,13,2,5
1146,14,2,-10
1147,1,67,62
1147,2,51,50
1147,3,26,39
1147,4,22,28
1147,5,28,28
1147,6,18,12
1147,7,22,12
1147,8,22,-2
1148,1,62,64
1148,2,51,58
1148,3,39,48
1148,4,27,38
1148,5,22,38
1148,6,10,27
1148,7,-15,23
1149,1,69,64
1149,2,54,52
1149,3,44,37
1149,4,34,29
1149,5,25,17
1149,6,25,17
1149,7,27,17
1149,8,21,7
1149,9,31,17
1149,10,27,11
1149,11,27,-14
1150,1,60,60
1150,2,57,45
1150,3,51,36
1150,4,51,37
1150,5,45,22
1150,6,36,10
1150,7,36,-3
1151,1,61,60
1151,2,36,45
1151,3,21,43
1151,4,21,43
1151,5,23,43
1151,6,31,43
1151,7,17,27
1151,8,14,27
1151,9,18,27
1151,10,15,27
1151,11,19,27
1151,12,17,27
1151,13,2,23
1151,14,0,23
1152,1,64,65
1152,2,64,61
1152,3,52,50
1152,4,42,48
1152,5,32,28
1152,6,24,13
1152,7,26,13
1152,8,26,0
1153,1,65,61
1153,2,63,61
1153,3,52,46
1153,4,46,31
1153,5,26,16
1153,6,26,15
1153,7,14,2
1153,8,14,-12
1154,1,63,65
1154,2,52,59
1154,3,38,34
1154,4,35,18
1154,5,35,-2
1155,1,61,61
1155,2,47,46
1155,3,47,53
1155,4,44,42
1155,5,44,38
1155,6,44,28
1155,7,32,24
1155,8,24,14
1155,9,34,24
1155,10,44,34
1155,11,41,21
1155,12,41,-4
1156,1,62,65
1156,2,50,59
1156,3,38,47
1156,4,23,27
1156,5,21,27
1156,6,31,37
1156,7,18,35
1156,8,19,35
1156,9,26,35
1156,10,20,26
1156,11,10,12
1156,12,15,12
1156,13,15,16
1156,14,5,16
1156,15,3,16
1156,16,7,16
1156,17,7,20
1156,18,-13,8
1157,1,61,60
1157,2,61,62
1157,3,58,37
1157,4,49,27
1157,5,55,27
1157,6,45,16
1157,7,45,11
1157,8,45,-4
1158,1,64,75
1158,2,55,65
1158,3,42,49
1158,4,30,41
1158,5,30,41
1158,6,5,21
1158,7,5,21
1158,8,9,21
1158,9,-6,7
1159,1,62,63
1159,2,50,51
1159,3,36,37
1159,4,21,31
1159,5,26,31
1159,6,21,17
1159,7,13,11
1159,8,23,21
1159,9,23,19
1159,10,33,29
1159,11,29,15
1159,12,19,7
1159,13,17,7
1159,14,17,-3
1160,1,60,62
1160,2,59,62
1160,3,49,58
1160,4,39,48
1160,5,28,34
1160,6,16,21
1160,7,6,13
1160,8,5,13
1160,9,5,13
1160,10,5,13
1160,11,4,13
1160,12,12,13
1160,13,22,23
1160,14,19,23
1160,15,8,20
1160,16,15,20
1160,17,25,30
1160,18,10,25
1160,19,20,35
1160,20,25,35
1160,21,20,35
1160,22,20,32
1160,23,20,32
1160,24,5,12
1160,25,0,12
1161,1,75,75
1161,2,63,64
1161,3,48,50
1161,4,38,38
1161,5,42,38
1161,6,42,40
1161,7,31,25
1161,8,31,0
1162,1,63,55
1162,2,63,55
1162,3,63,50
1162,4,48,38
1162,5,36,23
1162,6,26,9
1162,7,26,-5
1163,1,60,55
1163,2,70,65
1163,3,70,71
1163,4,61,71
1163,5,49,56
1163,6,41,44
1163,7,39,44
1163,8,25,34
1163,9,10,9
1163,10,20,19
1163,11,20,15
1163,12,12,1
1163,13,22,11
1163,14,22,-1
1164,1,65,65
1164,2,65,63
1164,3,62,50
1164,4,50,42
1164,5,50,42
1164,6,50,37
1164,7,50,31
1164,8,50,35
1164,9,30,27
1164,10,28,12
1164,11,28,-1
1165,1,65,65
1165,2,50,55
1165,3,42,42
1165,4,30,32
1165,5,5,19
1165,6,11,19
1165,7,8,7
1165,8,8,-8
1166,1,60,73
1166,2,47,58
1166,3,27,48
1166,4,21,40
1166,5,15,40
1166,6,21,40
1166,7,16,40
1166,8,12,26
1166,9,-3,26
1167,1,73,60
1167,2,63,56
1167,3,54,41
1167,4,50,29
1167,5,47,23
1167,6,41,11
1167,7,41,-9
1168,1,64,61
1168,2,52,55
1168,3,38,47
1168,4,28,37
1168,5,13,27
1168,6,7,19
1168,7,7,19
1168,8,1,9
1168,9,-2,9
1169,1,63,71
1169,2,61,51
1169,3,61,45
1169,4,61,39
1169,5,69,39
1169,6,65,35
1169,7,65,35
1169,8,65,30
1169,9,52,17
1169,10,39,5
1169,11,39,-10
1170,1,64,63
1170,2,59,63
1170,3,49,48
1170,4,36,23
1170,5,28,3
1170,6,28,-5
1171,1,62,65
1171,2,50,53
1171,3,41,40
1171,4,41,30
1171,5,41,25
1171,6,41,20
1171,7,51,30
1171,8,51,25
1171,9,51,0
1172,1,71,75
1172,2,56,60
1172,3,41,56
